node_id,name,scientific_name,taste,energy,post_digestive_effect,primary_dosha_balance,secondary_dosha_balance,region,properties,uses,contraindications,medicine_forms,rasa,guna,virya,vipaka,prabhava,reduces_vata,reduces_pitta,reduces_kapha,anti_inflammatory,analgesic,carminative,antimicrobial,antioxidant,hepatoprotective,anxiolytic,antipyretic,alkaloids,flavonoids,terpenoids,phenols,tannins,saponins,glycosides,lignans,sterols,coumarins,dosha_vata,dosha_pitta,dosha_kapha
1514,Shalaparni-var Mountain,Shalaparni-var vernacularis,Astringent,Cold,Bitter,Kapha,Pitta,Karnataka,Antimicrobial,Arthritis,Bleeding disorders,Kashaya (decoction),Astringent,Smooth,Hot,Sweet,Aphrodisiac,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,-2,-3
1515,Piyala Leaf,Piyala aria,Sweet,Cold,Astringent,Pitta,All,Uttar Pradesh,Anti-inflammatory,Respiratory support,Pregnancy,Kwatha (decoction),Sweet,"Smooth,Oily,Mobile",Cold,Astringent,Rejuvenative,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-3,3
1516,Punarnava — Malabar Latex,Punarnava vernacularis,Astringent,Warm,Pungent,Kapha,Kapha,Himachal Pradesh,Rejuvenative,"Stress, Anxiety",Pregnancy,Kwatha (decoction),Astringent,Cloudy,Hot,Pungent,Analgesic,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,-3
1517,Vidarikanda — Indian var. D,Vidarikanda officinalis,Sour,Neutral,Astringent,Vata,Pitta,Kerala,Adaptogenic,"Stress, Anxiety",Bleeding disorders,Swarasa (juice),Sour,"Soft,Mobile,Subtle",Hot,Astringent,Galactagogue,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1518,Tulsi — Seed Gum,Tulsi folia,Bitter,Cool,Astringent,Kapha,Kapha,West Bengal,Galactagogue,Respiratory support,Cold constitution,Churna (powder),Bitter,"Heavy,Cloudy",Cold,Astringent,Rejuvenative,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,2,-2,-1
1519,Dhataki Root,Dhataki folia,Astringent,Warm,Sour,Vata,All,India,Antimicrobial,Heart health,Bleeding disorders,Ghrita (ghee),Astringent,Oily,Cold,Pungent,Rejuvenating,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,1
1520,Ashwagandha var. B,Ashwagandha officinalis,Sour,Neutral,Pungent,Pitta,Vata,Tamil Nadu,Expectorant,Arthritis,Bleeding disorders,Kwatha (decoction),Sour,"Firm,Stable",Cold,Pungent,Galactagogue,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-1,-2,2
1521,Chopchini Fruit,Chopchini aria,Bitter,Cool,Sour,Pitta,Kapha,Tamil Nadu,Diuretic,"Stress, Anxiety",Pregnancy,Kwatha (decoction),Bitter,"Smooth,Clear,Subtle",Cold,Astringent,Nervine tonic,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,-3,-2
1522,Asthisrinkhala — Mountain Flower,Asthisrinkhala folia,Astringent,Warm,Sweet,Kapha,Kapha,Sri Lanka,Hepatoprotective,Skin diseases,Pitta excess,Churna (powder),Astringent,"Heavy,Clear,Mobile",Cold,Sweet,Detoxifying,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,-2,-1
1523,Musta Coastal,Musta roots,Salty,Neutral,Sour,All,Kapha,West Bengal,Cardiotonic,Immunity,Bleeding disorders,Taila (oil),Salty,Cloudy,Cold,Astringent,Demulcent,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,-1,-2,0
1524,Bala — Stem Cultivated,Bala indica,Bitter,Cool,Sour,Pitta,Vata,Assam,Diuretic,Female reproductive health,Pitta excess,Kwatha (decoction),Bitter,"Subtle,Oily,Dry",Cold,Sweet,Nervine tonic,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,2,-3,1
1525,Kashmarya — Assam Stem,Kashmarya folia,Pungent,Neutral,Sweet,All,Pitta,Assam,Anti-inflammatory,Weight management,None,Kashaya (decoction),Pungent,"Clear,Liquid,Oily",Cold,Sweet,Detoxifying,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,-2,-1,-2
1526,Shatavari-var var. A,Shatavari-var vernacularis,Astringent,Cool,Pungent,Vata,Kapha,Himachal Pradesh,Expectorant,Liver disorders,Cold constitution,Taila (oil),Astringent,Sharp,Cold,Pungent,Analgesic,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,-2
1527,Karavellaka — Stem var. D,Karavellaka aria,Mixed,Hot,Sweet,Pitta,Kapha,West Bengal,Adaptogenic,Immunity,Bleeding disorders,Taila (oil),Astringent,"Firm,Subtle,Rough",Hot,Sweet,Nervine tonic,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,-1,-3
1528,Pavul,Pavul roots,Pungent,Warm,Sweet,All,Vata,Kerala,Hepatoprotective,Liver disorders,Cold constitution,Kashaya (decoction),Pungent,Dry,Hot,Sweet,Rejuvenative,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-1,1,-3
1529,Bala — Bark Gum,Bala aria,Sweet,Neutral,Sweet,Vata,Pitta,Rajasthan,Expectorant,Skin diseases,Bleeding disorders,Churna (powder),Sweet,Soft,Hot,Sweet,Detoxifying,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,-2,1
1530,Rohitak Kashmir,Rohitak ins.,Mixed,Hot,Sour,Vata,All,India,Analgesic,Female reproductive health,None,Taila (oil),Astringent,Firm,Hot,Sweet,Nervine tonic,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2
1531,Shirisha Assam,Shirisha ins.,Sour,Warm,Bitter,Pitta,Vata,Uttar Pradesh,Analgesic,Arthritis,Pitta excess,Vati (tablets),Sour,"Cold,Cloudy,Firm",Cold,Pungent,Demulcent,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-2,2
1532,Devadaru — Assam var. C,Devadaru roots,Astringent,Hot,Bitter,Vata,Pitta,Rajasthan,Cardiotonic,Heart health,Bleeding disorders,Avaleha (jam),Astringent,Sharp,Hot,Astringent,Rejuvenative,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1,-2
1533,Puskara Latex,Puskara roots,Mixed,Warm,Pungent,Vata,All,Karnataka,Immunomodulatory,Arthritis,Cold constitution,Kwatha (decoction),Sour,Sharp,Hot,Pungent,Galactagogue,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-1,3,0
1534,Eranda — Wild var. A,Eranda aria,Salty,Cold,Sour,Pitta,Vata,West Bengal,Galactagogue,Female reproductive health,Diarrhea,Swarasa (juice),Salty,Cold,Cold,Astringent,Diaphoretic,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2,2
1535,Asthisrinkhala — Stem Assam,Asthisrinkhala indica,Sweet,Neutral,Astringent,All,Kapha,Nepal,Anti-inflammatory,Heart health,Pregnancy,Churna (powder),Sweet,"Dry,Oily,Soft",Cold,Astringent,Galactagogue,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-2,-3,2
1536,Asana Gum,Asana roots,Bitter,Cool,Bitter,Vata,Pitta,Karnataka,Expectorant,Skin diseases,Bleeding disorders,Taila (oil),Bitter,"Dense,Light",Cold,Pungent,Rejuvenating,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,-3,1
1537,Puskara Gum,Puskara indica,Salty,Neutral,Sweet,Pitta,Kapha,India,Analgesic,Weight management,Pitta excess,Taila (oil),Salty,"Smooth,Bland",Hot,Sweet,Rejuvenating,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-2
1538,Jatamansi — Rural Resin,Jatamansi ins.,Bitter,Neutral,Astringent,Kapha,Kapha,Sri Lanka,Digestive stimulant,Digestion,None,Ghrita (ghee),Bitter,Soft,Cold,Astringent,Detoxifying,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-2,-2
1539,Apamarga — Indian var. D,Apamarga roots,Mixed,Cool,Pungent,Kapha,Pitta,West Bengal,Expectorant,Arthritis,Pitta excess,Vati (tablets),Pungent,"Hot,Subtle,Bland",Cold,Pungent,Demulcent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,-3
1540,Guduchi Fruit,Guduchi alata,Bitter,Hot,Sour,Kapha,Kapha,India,Anti-inflammatory,Skin diseases,Bleeding disorders,Taila (oil),Bitter,"Soft,Hot",Hot,Sweet,Detoxifying,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,1,-3
1541,Neem — Wild Leaf,Neem roots,Salty,Warm,Pungent,Vata,All,Himachal Pradesh,Expectorant,Heart health,Pregnancy,Swarasa (juice),Salty,"Mobile,Oily,Smooth",Hot,Pungent,Diaphoretic,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,1
1542,Rohitak Bark,Rohitak vernacularis,Mixed,Neutral,Sweet,Vata,Kapha,Tamil Nadu,Digestive stimulant,Immunity,Diarrhea,Kashaya (decoction),Bitter,"Mobile,Liquid,Stable",Cold,Sweet,Rejuvenating,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-2,-2
1543,Kumari,Kumari alata,Bitter,Hot,Sour,Vata,Kapha,Himachal Pradesh,Galactagogue,Respiratory support,Bleeding disorders,Swarasa (juice),Bitter,"Sticky,Hot,Dry",Hot,Astringent,Analgesic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-3
1544,Draksha — Himalayan var. B,Draksha indica,Sour,Warm,Sour,All,Pitta,Assam,Adaptogenic,Immunity,Diarrhea,Kashaya (decoction),Sour,"Hot,Liquid,Firm",Hot,Sweet,Detoxifying,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,-1,1,-2
1545,Ananta Tuber,Ananta alata,Salty,Neutral,Sour,Kapha,Vata,Rajasthan,Anti-inflammatory,Weight management,Diarrhea,Swarasa (juice),Salty,"Stable,Sharp",Hot,Astringent,Rejuvenative,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,3,-2
1546,Nirgundi — Bark Mountain,Nirgundi aria,Salty,Hot,Bitter,Pitta,Vata,Tamil Nadu,Anti-inflammatory,Respiratory support,Diarrhea,Swarasa (juice),Salty,"Dense,Firm,Light",Hot,Astringent,Detoxifying,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1547,Neem — Malabar Mountain,Neem officinalis,Bitter,Neutral,Sweet,All,Vata,Tamil Nadu,Hepatoprotective,Hair care,Pitta excess,Kashaya (decoction),Bitter,Sharp,Hot,Sweet,Analgesic,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,-3
1548,Ashwagandha — Coastal Mountain,Ashwagandha officinalis,Bitter,Cool,Pungent,Pitta,All,Rajasthan,Galactagogue,Digestion,Diarrhea,Kashaya (decoction),Bitter,Heavy,Cold,Pungent,Rejuvenative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,-3,1
1549,Safed musli — Coastal var. B,Safed officinalis,Pungent,Hot,Bitter,All,Pitta,Assam,Hepatoprotective,Hair care,Bleeding disorders,Vati (tablets),Pungent,"Subtle,Hot,Mobile",Hot,Astringent,Carminative,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,2,-3
1550,Khadira-bark Wild,Khadira-bark officinalis,Salty,Warm,Sour,Pitta,Vata,Karnataka,Antimicrobial,Respiratory support,Cold constitution,Swarasa (juice),Salty,"Cold,Liquid",Cold,Sweet,Demulcent,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,-2,2
1551,Rasna — Seed var. A,Rasna indica,Bitter,Hot,Bitter,Kapha,Kapha,Assam,Rejuvenative,Female reproductive health,None,Vati (tablets),Bitter,"Oily,Mobile",Hot,Pungent,Rejuvenative,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,-3
1552,Chitrak Root,Chitrak ins.,Astringent,Warm,Bitter,Pitta,Vata,Sri Lanka,Analgesic,"Stress, Anxiety",Pregnancy,Swarasa (juice),Astringent,"Clear,Cold,Smooth",Cold,Pungent,Demulcent,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,-3,0
1553,Ginger — Mountain Kashmir,Ginger ins.,Sweet,Neutral,Bitter,Pitta,All,India,Cardiotonic,Liver disorders,Bleeding disorders,Ghrita (ghee),Sweet,"Subtle,Stable",Cold,Astringent,Analgesic,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,3
1554,Mustak — Fruit Bark,Mustak aria,Bitter,Hot,Bitter,All,Pitta,Kerala,Digestive stimulant,Female reproductive health,None,Taila (oil),Bitter,Cold,Hot,Astringent,Aphrodisiac,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,-2,-3
1555,Priyangu — Root var. C,Priyangu folia,Salty,Warm,Astringent,Pitta,All,Rajasthan,Diuretic,"Stress, Anxiety",None,Churna (powder),Salty,"Stable,Clear,Oily",Hot,Astringent,Detoxifying,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
1556,Asthisrinkhala — Fruit Root,Asthisrinkhala folia,Sweet,Neutral,Pungent,All,Vata,India,Antimicrobial,Immunity,Cold constitution,Kashaya (decoction),Sweet,Smooth,Hot,Pungent,Carminative,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,-3,-2,-1
1557,Shirisha Seed,Shirisha alata,Salty,Cool,Sweet,Vata,All,Uttar Pradesh,Cardiotonic,Arthritis,Pregnancy,Kwatha (decoction),Salty,Stable,Cold,Sweet,Galactagogue,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,2
1558,Guduchi — Leaf Gum,Guduchi officinalis,Sweet,Neutral,Pungent,Pitta,All,Kerala,Cardiotonic,Skin diseases,Diarrhea,Swarasa (juice),Sweet,"Cloudy,Heavy",Cold,Pungent,Rejuvenating,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-1,-3,3
1559,Apamarga — Stem var. B,Apamarga roots,Pungent,Cold,Pungent,Kapha,All,India,Digestive stimulant,Arthritis,Pregnancy,Vati (tablets),Pungent,"Oily,Dry,Soft",Cold,Pungent,Nervine tonic,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,-2
1560,Rohitak var. B,Rohitak officinalis,Salty,Cold,Sour,Vata,Kapha,Karnataka,Expectorant,Heart health,Pregnancy,Ghrita (ghee),Salty,Dense,Hot,Sweet,Detoxifying,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,-1,2,-1
1561,Gokshura — Mountain Himalayan,Gokshura alata,Astringent,Neutral,Astringent,Kapha,All,India,Expectorant,Heart health,Diarrhea,Ghrita (ghee),Astringent,"Bland,Soft",Cold,Astringent,Nervine tonic,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,-2,-2
1562,Bala-varga Bark,Bala-varga aria,Bitter,Warm,Sweet,Pitta,Pitta,Karnataka,Anti-inflammatory,Skin diseases,Pitta excess,Kwatha (decoction),Bitter,"Heavy,Bland,Dry",Cold,Sweet,Diaphoretic,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,-3,1
1563,Kantakari — Stem Malabar,Kantakari ins.,Sweet,Neutral,Astringent,All,All,Uttar Pradesh,Anti-inflammatory,Respiratory support,Pitta excess,Kwatha (decoction),Sweet,"Sticky,Subtle,Mobile",Hot,Astringent,Demulcent,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-1,-2,0
1564,Khadira-bark Resin,Khadira-bark aria,Pungent,Hot,Pungent,Pitta,All,Nepal,Anti-inflammatory,Hair care,Diarrhea,Churna (powder),Pungent,Rough,Hot,Pungent,Detoxifying,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2,-3
1565,Tulsi — Bark Kerala,Tulsi aria,Astringent,Neutral,Sweet,Vata,Pitta,Sri Lanka,Antimicrobial,Respiratory support,Cold constitution,Churna (powder),Astringent,"Dry,Subtle,Heavy",Hot,Sweet,Galactagogue,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,-2,-1
1566,Apamarga — Fruit Mountain,Apamarga roots,Astringent,Cool,Sour,Pitta,Vata,Kerala,Digestive stimulant,Arthritis,Cold constitution,Swarasa (juice),Astringent,Firm,Cold,Pungent,Detoxifying,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-3,0
1567,Guduchi — Resin Assam,Guduchi aria,Sour,Cool,Pungent,Vata,Vata,Rajasthan,Anti-inflammatory,Skin diseases,Diarrhea,Avaleha (jam),Sour,"Dense,Sharp",Cold,Pungent,Rejuvenating,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,-1,1,3
1568,Talisa Malabar,Talisa alata,Salty,Hot,Sweet,Pitta,All,West Bengal,Expectorant,Arthritis,Pregnancy,Kashaya (decoction),Salty,"Hot,Dry,Cold",Hot,Sweet,Demulcent,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,3,1,0
1569,Yashtimadhu Assam,Yashtimadhu officinalis,Astringent,Hot,Astringent,All,Vata,Himachal Pradesh,Expectorant,Skin diseases,Cold constitution,Avaleha (jam),Astringent,"Sticky,Cold,Stable",Hot,Astringent,Aphrodisiac,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,-3
1570,Jatamansi — Bark Himalayan,Jatamansi roots,Pungent,Neutral,Sour,Vata,Pitta,Kerala,Anti-inflammatory,Respiratory support,Cold constitution,Taila (oil),Pungent,"Light,Sticky,Mobile",Hot,Sweet,Diaphoretic,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,-2
1571,Gokshura — Rural Coastal,Gokshura indica,Pungent,Neutral,Bitter,Kapha,Kapha,Sri Lanka,Rejuvenative,Heart health,Cold constitution,Ghrita (ghee),Pungent,Smooth,Cold,Astringent,Demulcent,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-3
1572,Akarkara Latex,Akarkara alata,Mixed,Cold,Sweet,Pitta,Kapha,Karnataka,Adaptogenic,Liver disorders,Pitta excess,Kwatha (decoction),Sweet,"Sticky,Soft",Hot,Sweet,Diaphoretic,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-1,-2,0
1573,Akarkara,Akarkara alata,Mixed,Cold,Astringent,Kapha,Pitta,Sri Lanka,Immunomodulatory,Weight management,Pitta excess,Churna (powder),Bitter,"Subtle,Stable,Rough",Hot,Astringent,Nervine tonic,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,-1,-3
1574,Brahmi — Wild Mountain,Brahmi ins.,Mixed,Cold,Astringent,Vata,Kapha,Nepal,Rejuvenative,"Stress, Anxiety",Pitta excess,Taila (oil),Astringent,Stable,Hot,Astringent,Diaphoretic,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-3
1575,Karanj,Karanj alata,Sweet,Cold,Sour,Kapha,Vata,Nepal,Adaptogenic,Skin diseases,Pitta excess,Avaleha (jam),Sweet,Mobile,Hot,Pungent,Demulcent,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-2,0,-1
1576,Kashmarya — Indian Assam,Kashmarya indica,Pungent,Warm,Bitter,Kapha,Vata,Tamil Nadu,Digestive stimulant,Female reproductive health,Cold constitution,Churna (powder),Pungent,"Cold,Heavy,Mobile",Hot,Astringent,Analgesic,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,3,-3
1577,Pingala Mountain,Pingala roots,Sour,Hot,Astringent,All,Kapha,Rajasthan,Adaptogenic,Skin diseases,Diarrhea,Avaleha (jam),Sour,"Mobile,Liquid",Hot,Astringent,Diaphoretic,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-2
1578,Haridra — Root Himalayan,Haridra aria,Sweet,Hot,Pungent,Pitta,Pitta,Sri Lanka,Adaptogenic,Weight management,Diarrhea,Churna (powder),Sweet,"Oily,Soft,Smooth",Hot,Pungent,Galactagogue,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,-1,-2,2
1579,Chopchini,Chopchini folia,Bitter,Hot,Astringent,Vata,Kapha,Rajasthan,Rejuvenative,Respiratory support,Pitta excess,Ghrita (ghee),Bitter,"Bland,Rough,Sharp",Hot,Astringent,Demulcent,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,-3
1580,Rama Fruit,Rama roots,Bitter,Hot,Pungent,Vata,Vata,Nepal,Adaptogenic,Skin diseases,Diarrhea,Ghrita (ghee),Bitter,Dense,Hot,Pungent,Rejuvenating,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
1581,Plaksha — Root Flower,Plaksha vernacularis,Astringent,Cool,Sour,Vata,Kapha,Uttar Pradesh,Hepatoprotective,Digestion,Pitta excess,Kwatha (decoction),Astringent,"Hot,Cold",Cold,Pungent,Aphrodisiac,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-2
1582,Mogra var. D,Mogra vernacularis,Sour,Neutral,Bitter,All,Kapha,Kerala,Antimicrobial,Immunity,Pregnancy,Ghrita (ghee),Sour,"Dense,Hot",Cold,Pungent,Galactagogue,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,-1,-1,1
1583,Vidarikanda Kashmir,Vidarikanda folia,Salty,Neutral,Sour,Vata,Vata,Sri Lanka,Digestive stimulant,Arthritis,Pregnancy,Avaleha (jam),Salty,"Bland,Clear,Firm",Hot,Sweet,Rejuvenative,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,-1,2,0
1584,Talisa Seed,Talisa folia,Sour,Cold,Astringent,All,Pitta,Karnataka,Adaptogenic,Heart health,Pregnancy,Churna (powder),Sour,Liquid,Hot,Astringent,Diaphoretic,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,-1,0,-2
1585,Mogra Resin,Mogra folia,Astringent,Warm,Sweet,Vata,Pitta,Kerala,Diuretic,Arthritis,Cold constitution,Kwatha (decoction),Astringent,"Firm,Heavy",Hot,Sweet,Carminative,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-2,-1
1586,Asana Stem,Asana indica,Salty,Cool,Bitter,Kapha,Pitta,Kerala,Anti-inflammatory,Weight management,Pitta excess,Taila (oil),Salty,Cloudy,Cold,Pungent,Diaphoretic,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2,0
1587,Priyangu — Fruit Fruit,Priyangu ins.,Sour,Cool,Bitter,Vata,Pitta,Assam,Analgesic,Skin diseases,Pitta excess,Swarasa (juice),Sour,"Cold,Hot,Soft",Cold,Astringent,Carminative,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,2
1588,Shatavari-var Latex,Shatavari-var vernacularis,Astringent,Warm,Pungent,Pitta,Kapha,Nepal,Adaptogenic,Weight management,Cold constitution,Avaleha (jam),Astringent,"Clear,Oily",Hot,Pungent,Rejuvenating,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,-2,-3
1589,Vidarikanda — Fruit Mountain,Vidarikanda vernacularis,Salty,Cool,Bitter,Vata,Kapha,India,Digestive stimulant,Liver disorders,None,Taila (oil),Salty,"Oily,Mobile,Liquid",Cold,Astringent,Rejuvenative,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1590,Aralu Coastal,Aralu indica,Salty,Cold,Astringent,All,All,Nepal,Analgesic,Arthritis,Pregnancy,Kashaya (decoction),Salty,"Soft,Mobile,Smooth",Cold,Astringent,Demulcent,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-2,0
1591,Jatamansi Wild,Jatamansi aria,Sour,Hot,Sour,Vata,Kapha,Karnataka,Hepatoprotective,Heart health,Pitta excess,Avaleha (jam),Sour,"Clear,Cold",Hot,Pungent,Rejuvenative,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,-2
1592,Vidarikanda — Indian var. A,Vidarikanda roots,Bitter,Hot,Sweet,Vata,Pitta,Sri Lanka,Diuretic,Arthritis,Pregnancy,Churna (powder),Bitter,"Dense,Bland,Subtle",Hot,Sweet,Nervine tonic,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-2,-1
1593,Sunth — Assam Tuber,Sunth folia,Sweet,Cold,Pungent,Kapha,Pitta,Rajasthan,Cardiotonic,Hair care,None,Kashaya (decoction),Sweet,"Oily,Liquid",Hot,Pungent,Diaphoretic,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,-2,0
1594,Plaksha — Assam Plains,Plaksha officinalis,Sour,Cool,Bitter,All,Pitta,Nepal,Rejuvenative,Digestion,Diarrhea,Avaleha (jam),Sour,"Oily,Bland,Hot",Cold,Sweet,Carminative,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-1,-1,1
1595,Ananta Wild,Ananta ins.,Sour,Warm,Bitter,Kapha,All,West Bengal,Galactagogue,Skin diseases,None,Kashaya (decoction),Sour,"Bland,Liquid,Subtle",Cold,Pungent,Analgesic,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1596,Shirisha Mountain,Shirisha indica,Astringent,Cold,Sweet,All,Pitta,Rajasthan,Hepatoprotective,Skin diseases,Pitta excess,Kwatha (decoction),Astringent,Cold,Hot,Sweet,Nervine tonic,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-2,-3
1597,Ananta,Ananta aria,Salty,Hot,Sour,Pitta,Kapha,Himachal Pradesh,Diuretic,Hair care,Cold constitution,Kwatha (decoction),Salty,"Clear,Bland,Firm",Hot,Sweet,Rejuvenating,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-2
1598,Sigru Flower,Sigru ins.,Sour,Warm,Bitter,Pitta,Kapha,India,Cardiotonic,Digestion,Cold constitution,Taila (oil),Sour,"Rough,Sharp,Stable",Cold,Astringent,Detoxifying,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
